July 5, 2024   17:28:17
2.500e+0, 3.617e-6
2.520e+0, 3.606e-6
2.540e+0, 3.599e-6
2.560e+0, 3.600e-6
2.580e+0, 3.599e-6
2.600e+0, 3.593e-6
2.620e+0, 3.612e-6
2.640e+0, 3.619e-6
2.660e+0, 3.598e-6
2.680e+0, 3.558e-6
2.700e+0, 3.548e-6
2.720e+0, 3.535e-6
2.740e+0, 3.535e-6
2.760e+0, 3.523e-6
2.780e+0, 3.480e-6
2.800e+0, 3.483e-6
2.820e+0, 3.519e-6
2.840e+0, 3.657e-6
2.860e+0, 3.734e-6
2.880e+0, 3.802e-6
2.900e+0, 3.854e-6
2.920e+0, 3.865e-6
2.940e+0, 3.870e-6
2.960e+0, 3.880e-6
2.980e+0, 3.889e-6
3.000e+0, 3.886e-6
3.020e+0, 3.884e-6
3.040e+0, 3.867e-6
3.060e+0, 3.797e-6
3.080e+0, 3.751e-6
3.100e+0, 3.736e-6
3.120e+0, 3.753e-6
3.140e+0, 3.798e-6
3.160e+0, 3.756e-6
3.180e+0, 3.715e-6
3.200e+0, 3.727e-6
3.220e+0, 3.777e-6
3.240e+0, 3.770e-6
3.260e+0, 3.756e-6
3.280e+0, 3.762e-6
3.300e+0, 3.789e-6
3.320e+0, 3.828e-6
3.340e+0, 3.829e-6
3.360e+0, 3.837e-6
3.380e+0, 3.819e-6
3.400e+0, 3.776e-6
3.420e+0, 3.719e-6
3.440e+0, 3.538e-6
3.460e+0, 3.414e-6
3.480e+0, 3.381e-6
3.500e+0, 3.398e-6
3.520e+0, 3.417e-6
3.540e+0, 3.421e-6
3.560e+0, 3.413e-6
3.580e+0, 3.414e-6
3.600e+0, 3.373e-6
3.620e+0, 3.344e-6
3.640e+0, 3.385e-6
3.660e+0, 3.506e-6
3.680e+0, 3.719e-6
3.700e+0, 3.763e-6
3.720e+0, 3.722e-6
3.740e+0, 3.647e-6
3.760e+0, 3.681e-6
3.780e+0, 3.706e-6
3.800e+0, 3.704e-6
3.820e+0, 3.699e-6
3.840e+0, 3.710e-6
3.860e+0, 3.728e-6
3.880e+0, 3.718e-6
3.900e+0, 3.718e-6
3.920e+0, 3.791e-6
3.940e+0, 3.840e-6
3.960e+0, 3.852e-6
3.980e+0, 3.848e-6
4.000e+0, 3.847e-6
4.020e+0, 3.860e-6
4.040e+0, 3.870e-6
4.060e+0, 3.859e-6
4.080e+0, 3.853e-6
4.100e+0, 3.874e-6
4.120e+0, 3.885e-6
4.140e+0, 3.850e-6
4.160e+0, 3.667e-6
4.180e+0, 3.581e-6
4.200e+0, 3.555e-6
4.220e+0, 3.565e-6
4.240e+0, 3.580e-6
4.260e+0, 3.579e-6
4.280e+0, 3.565e-6
4.300e+0, 3.549e-6
4.320e+0, 3.545e-6
4.340e+0, 3.532e-6
4.360e+0, 3.519e-6
4.380e+0, 3.518e-6
4.400e+0, 3.513e-6
4.420e+0, 3.467e-6
4.440e+0, 3.468e-6
4.460e+0, 3.470e-6
4.480e+0, 3.575e-6
4.500e+0, 3.810e-6
4.520e+0, 3.847e-6
4.540e+0, 3.917e-6
4.560e+0, 3.961e-6
4.580e+0, 3.967e-6
4.600e+0, 3.941e-6
4.620e+0, 3.902e-6
4.640e+0, 3.874e-6
4.660e+0, 3.913e-6
4.680e+0, 3.912e-6
4.700e+0, 3.890e-6
4.720e+0, 3.767e-6
4.740e+0, 3.694e-6
4.760e+0, 3.707e-6
4.780e+0, 3.749e-6
4.800e+0, 3.769e-6
4.820e+0, 3.797e-6
4.840e+0, 3.800e-6
4.860e+0, 3.819e-6
4.880e+0, 3.812e-6
4.900e+0, 3.739e-6
4.920e+0, 3.670e-6
4.940e+0, 3.556e-6
4.960e+0, 3.508e-6
4.980e+0, 3.471e-6
5.000e+0, 3.491e-6
5.020e+0, 3.503e-6
5.040e+0, 3.516e-6
5.060e+0, 3.531e-6
5.080e+0, 3.534e-6
5.100e+0, 3.524e-6
5.120e+0, 3.540e-6
5.140e+0, 3.556e-6
5.160e+0, 3.597e-6
5.180e+0, 3.649e-6
5.200e+0, 3.691e-6
5.220e+0, 3.680e-6
5.240e+0, 3.728e-6
5.260e+0, 3.772e-6
5.280e+0, 3.953e-6
5.300e+0, 3.974e-6
5.320e+0, 4.012e-6
5.340e+0, 4.049e-6
5.360e+0, 4.047e-6
5.380e+0, 4.023e-6
5.400e+0, 3.994e-6
5.420e+0, 4.030e-6
5.440e+0, 4.089e-6
5.460e+0, 4.084e-6
5.480e+0, 4.096e-6
5.500e+0, 4.097e-6
5.520e+0, 4.068e-6
5.540e+0, 4.067e-6
5.560e+0, 4.078e-6
5.580e+0, 4.061e-6
5.600e+0, 4.040e-6
5.620e+0, 3.990e-6
5.640e+0, 3.984e-6
5.660e+0, 3.989e-6
5.680e+0, 3.988e-6
5.700e+0, 3.981e-6
5.720e+0, 3.982e-6
5.740e+0, 3.979e-6
5.760e+0, 3.986e-6
5.780e+0, 3.984e-6
5.800e+0, 3.988e-6
5.820e+0, 3.998e-6
5.840e+0, 3.998e-6
5.860e+0, 3.965e-6
5.880e+0, 3.957e-6
5.900e+0, 3.963e-6
5.920e+0, 3.987e-6
5.940e+0, 3.971e-6
5.960e+0, 3.941e-6
5.980e+0, 3.925e-6
6.000e+0, 3.914e-6
6.020e+0, 3.915e-6
6.040e+0, 3.913e-6
6.060e+0, 3.906e-6
6.080e+0, 3.835e-6
6.100e+0, 3.858e-6
6.120e+0, 3.939e-6
6.140e+0, 4.018e-6
6.160e+0, 4.024e-6
6.180e+0, 4.019e-6
6.200e+0, 4.026e-6
6.220e+0, 4.007e-6
6.240e+0, 3.966e-6
6.260e+0, 3.944e-6
6.280e+0, 3.907e-6
6.300e+0, 3.906e-6
6.320e+0, 3.900e-6
6.340e+0, 3.896e-6
6.360e+0, 3.903e-6
6.380e+0, 3.921e-6
6.400e+0, 3.922e-6
6.420e+0, 3.944e-6
6.440e+0, 3.958e-6
6.460e+0, 3.967e-6
6.480e+0, 3.971e-6
6.500e+0, 3.968e-6
6.520e+0, 3.962e-6
6.540e+0, 3.943e-6
6.560e+0, 3.941e-6
6.580e+0, 3.939e-6
6.600e+0, 3.926e-6
6.620e+0, 3.910e-6
6.640e+0, 3.900e-6
6.660e+0, 3.917e-6
6.680e+0, 3.926e-6
6.700e+0, 3.936e-6
6.720e+0, 3.990e-6
6.740e+0, 4.033e-6
6.760e+0, 4.044e-6
6.780e+0, 4.032e-6
6.800e+0, 4.029e-6
6.820e+0, 4.026e-6
6.840e+0, 3.991e-6
6.860e+0, 3.927e-6
6.880e+0, 3.911e-6
6.900e+0, 3.924e-6
6.920e+0, 3.931e-6
6.940e+0, 4.002e-6
6.960e+0, 4.112e-6
6.980e+0, 4.168e-6
7.000e+0, 4.221e-6
7.020e+0, 4.146e-6
7.040e+0, 4.149e-6
7.060e+0, 4.195e-6
7.080e+0, 4.219e-6
7.100e+0, 4.232e-6
7.120e+0, 4.225e-6
7.140e+0, 4.186e-6
7.160e+0, 4.122e-6
7.180e+0, 4.113e-6
7.200e+0, 4.124e-6
7.220e+0, 4.118e-6
7.240e+0, 4.077e-6
7.260e+0, 4.088e-6
7.280e+0, 4.096e-6
7.300e+0, 4.087e-6
7.320e+0, 4.073e-6
7.340e+0, 4.095e-6
7.360e+0, 4.126e-6
7.380e+0, 4.137e-6
7.400e+0, 4.128e-6
7.420e+0, 4.121e-6
7.440e+0, 4.118e-6
7.460e+0, 4.115e-6
7.480e+0, 4.121e-6
7.500e+0, 4.122e-6
7.520e+0, 4.093e-6
7.540e+0, 4.080e-6
7.560e+0, 4.076e-6
7.580e+0, 4.061e-6
7.600e+0, 4.034e-6
7.620e+0, 3.995e-6
7.640e+0, 3.839e-6
7.660e+0, 3.798e-6
7.680e+0, 3.771e-6
7.700e+0, 3.888e-6
7.720e+0, 4.004e-6
7.740e+0, 4.041e-6
7.760e+0, 4.049e-6
7.780e+0, 4.067e-6
7.800e+0, 4.060e-6
7.820e+0, 4.064e-6
7.840e+0, 4.071e-6
7.860e+0, 4.072e-6
7.880e+0, 4.077e-6
7.900e+0, 4.077e-6
7.920e+0, 4.085e-6
7.940e+0, 4.086e-6
7.960e+0, 4.122e-6
7.980e+0, 4.148e-6
8.000e+0, 4.164e-6
8.020e+0, 4.161e-6
8.040e+0, 4.165e-6
8.060e+0, 4.178e-6
8.080e+0, 4.187e-6
8.100e+0, 4.191e-6
8.120e+0, 4.204e-6
8.140e+0, 4.213e-6
8.160e+0, 4.168e-6
8.180e+0, 4.156e-6
8.200e+0, 4.155e-6
8.220e+0, 4.173e-6
8.240e+0, 4.190e-6
8.260e+0, 4.207e-6
8.280e+0, 4.217e-6
8.300e+0, 4.188e-6
8.320e+0, 4.181e-6
8.340e+0, 4.179e-6
8.360e+0, 4.177e-6
8.380e+0, 4.175e-6
8.400e+0, 4.182e-6
8.420e+0, 4.175e-6
8.440e+0, 4.159e-6
8.460e+0, 4.117e-6
8.480e+0, 4.090e-6
8.500e+0, 4.155e-6
8.520e+0, 4.298e-6
8.540e+0, 4.364e-6
8.560e+0, 4.381e-6
8.580e+0, 4.412e-6
8.600e+0, 4.439e-6
8.620e+0, 4.476e-6
8.640e+0, 4.493e-6
8.660e+0, 4.480e-6
8.680e+0, 4.481e-6
8.700e+0, 4.482e-6
8.720e+0, 4.475e-6
8.740e+0, 4.463e-6
8.760e+0, 4.458e-6
8.780e+0, 4.463e-6
8.800e+0, 4.464e-6
8.820e+0, 4.458e-6
8.840e+0, 4.452e-6
8.860e+0, 4.374e-6
8.880e+0, 4.352e-6
8.900e+0, 4.328e-6
8.920e+0, 4.321e-6
8.940e+0, 4.342e-6
8.960e+0, 4.308e-6
8.980e+0, 4.288e-6
9.000e+0, 4.248e-6
9.020e+0, 4.245e-6
9.040e+0, 4.250e-6
9.060e+0, 4.266e-6
9.080e+0, 4.267e-6
9.100e+0, 4.258e-6
9.120e+0, 4.252e-6
9.140e+0, 4.253e-6
9.160e+0, 4.242e-6
9.180e+0, 4.242e-6
9.200e+0, 4.248e-6
9.220e+0, 4.243e-6
9.240e+0, 4.241e-6
9.260e+0, 4.199e-6
9.280e+0, 4.219e-6
9.300e+0, 4.237e-6
9.320e+0, 4.283e-6
9.340e+0, 4.405e-6
9.360e+0, 4.482e-6
9.380e+0, 4.547e-6
9.400e+0, 4.540e-6
9.420e+0, 4.518e-6
9.440e+0, 4.521e-6
9.460e+0, 4.502e-6
9.480e+0, 4.469e-6
9.500e+0, 4.463e-6
9.520e+0, 4.472e-6
9.540e+0, 4.509e-6
9.560e+0, 4.500e-6
9.580e+0, 4.450e-6
9.600e+0, 4.468e-6
9.620e+0, 4.481e-6
9.640e+0, 4.489e-6
9.660e+0, 4.520e-6
9.680e+0, 4.531e-6
9.700e+0, 4.519e-6
9.720e+0, 4.519e-6
9.740e+0, 4.513e-6
9.760e+0, 4.495e-6
9.780e+0, 4.486e-6
9.800e+0, 4.467e-6
9.820e+0, 4.449e-6
9.840e+0, 4.449e-6
9.860e+0, 4.493e-6
9.880e+0, 4.508e-6
9.900e+0, 4.490e-6
9.920e+0, 4.490e-6
9.940e+0, 4.486e-6
9.960e+0, 4.458e-6
9.980e+0, 4.447e-6
1.000e+1, 4.441e-6
1.002e+1, 4.398e-6
1.004e+1, 4.379e-6
1.006e+1, 4.325e-6
1.008e+1, 4.315e-6
1.010e+1, 4.320e-6
1.012e+1, 4.450e-6
1.014e+1, 4.617e-6
1.016e+1, 4.669e-6
1.018e+1, 4.700e-6
1.020e+1, 4.729e-6
1.022e+1, 4.732e-6
1.024e+1, 4.710e-6
1.026e+1, 4.668e-6
1.028e+1, 4.635e-6
1.030e+1, 4.639e-6
1.032e+1, 4.644e-6
1.034e+1, 4.619e-6
1.036e+1, 4.568e-6
1.038e+1, 4.686e-6
1.040e+1, 4.681e-6
1.042e+1, 4.669e-6
1.044e+1, 4.632e-6
1.046e+1, 4.638e-6
1.048e+1, 4.629e-6
1.050e+1, 4.564e-6
1.052e+1, 4.509e-6
1.054e+1, 4.524e-6
1.056e+1, 4.584e-6
1.058e+1, 4.574e-6
1.060e+1, 4.596e-6
1.062e+1, 4.622e-6
1.064e+1, 4.561e-6
1.066e+1, 4.500e-6
1.068e+1, 4.495e-6
1.070e+1, 4.470e-6
1.072e+1, 4.463e-6
1.074e+1, 4.461e-6
1.076e+1, 4.453e-6
1.078e+1, 4.420e-6
1.080e+1, 4.363e-6
1.082e+1, 4.367e-6
1.084e+1, 4.423e-6
1.086e+1, 4.419e-6
1.088e+1, 4.329e-6
1.090e+1, 4.313e-6
1.092e+1, 4.318e-6
1.094e+1, 4.419e-6
1.096e+1, 4.520e-6
1.098e+1, 4.599e-6
1.100e+1, 4.594e-6
1.102e+1, 4.628e-6
1.104e+1, 4.625e-6
1.106e+1, 4.618e-6
1.108e+1, 4.632e-6
1.110e+1, 4.614e-6
1.112e+1, 4.585e-6
1.114e+1, 4.585e-6
1.116e+1, 4.555e-6
1.118e+1, 4.534e-6
1.120e+1, 4.474e-6
1.122e+1, 4.470e-6
1.124e+1, 4.451e-6
1.126e+1, 4.430e-6
1.128e+1, 4.398e-6
1.130e+1, 4.399e-6
1.132e+1, 4.384e-6
1.134e+1, 4.376e-6
1.136e+1, 4.359e-6
1.138e+1, 4.340e-6
1.140e+1, 4.337e-6
1.142e+1, 4.320e-6
1.144e+1, 4.285e-6
1.146e+1, 4.274e-6
1.148e+1, 4.269e-6
1.150e+1, 4.264e-6
1.152e+1, 4.259e-6
1.154e+1, 4.243e-6
1.156e+1, 4.215e-6
1.158e+1, 4.204e-6
1.160e+1, 4.209e-6
1.162e+1, 4.205e-6
1.164e+1, 4.198e-6
1.166e+1, 4.187e-6
1.168e+1, 4.180e-6
1.170e+1, 4.155e-6
1.172e+1, 4.148e-6
1.174e+1, 4.138e-6
1.176e+1, 4.145e-6
1.178e+1, 4.172e-6
1.180e+1, 4.248e-6
1.182e+1, 4.348e-6
1.184e+1, 4.388e-6
1.186e+1, 4.412e-6
1.188e+1, 4.429e-6
1.190e+1, 4.441e-6
1.192e+1, 4.427e-6
1.194e+1, 4.413e-6
1.196e+1, 4.388e-6
1.198e+1, 4.388e-6
1.200e+1, 4.402e-6
1.202e+1, 4.388e-6
1.204e+1, 4.336e-6
1.206e+1, 4.348e-6
1.208e+1, 4.348e-6
1.210e+1, 4.343e-6
1.212e+1, 4.343e-6
1.214e+1, 4.357e-6
1.216e+1, 4.344e-6
1.218e+1, 4.317e-6
1.220e+1, 4.305e-6
1.222e+1, 4.302e-6
1.224e+1, 4.288e-6
1.226e+1, 4.277e-6
1.228e+1, 4.266e-6
1.230e+1, 4.264e-6
1.232e+1, 4.251e-6
1.234e+1, 4.246e-6
1.236e+1, 4.224e-6
1.238e+1, 4.218e-6
1.240e+1, 4.207e-6
1.242e+1, 4.201e-6
1.244e+1, 4.181e-6
1.246e+1, 4.172e-6
1.248e+1, 4.175e-6
1.250e+1, 4.188e-6
1.252e+1, 4.221e-6
1.254e+1, 4.226e-6
1.256e+1, 4.263e-6
1.258e+1, 4.264e-6
1.260e+1, 4.285e-6
1.262e+1, 4.304e-6
1.264e+1, 4.370e-6
1.266e+1, 4.413e-6
1.268e+1, 4.454e-6
1.270e+1, 4.451e-6
1.272e+1, 4.473e-6
1.274e+1, 4.466e-6
1.276e+1, 4.433e-6
1.278e+1, 4.431e-6
1.280e+1, 4.456e-6
1.282e+1, 4.461e-6
1.284e+1, 4.475e-6
1.286e+1, 4.459e-6
1.288e+1, 4.399e-6
1.290e+1, 4.424e-6
1.292e+1, 4.445e-6
1.294e+1, 4.439e-6
1.296e+1, 4.430e-6
1.298e+1, 4.418e-6
1.300e+1, 4.431e-6
1.302e+1, 4.427e-6
1.304e+1, 4.414e-6
1.306e+1, 4.402e-6
1.308e+1, 4.382e-6
1.310e+1, 4.378e-6
1.312e+1, 4.379e-6
1.314e+1, 4.418e-6
1.316e+1, 4.424e-6
1.318e+1, 4.423e-6
1.320e+1, 4.428e-6
1.322e+1, 4.434e-6
1.324e+1, 4.428e-6
1.326e+1, 4.428e-6
1.328e+1, 4.419e-6
1.330e+1, 4.407e-6
1.332e+1, 4.396e-6
1.334e+1, 4.405e-6
1.336e+1, 4.403e-6
1.338e+1, 4.405e-6
1.340e+1, 4.384e-6
1.342e+1, 4.371e-6
1.344e+1, 4.378e-6
1.346e+1, 4.362e-6
1.348e+1, 4.413e-6
1.350e+1, 4.496e-6
1.352e+1, 4.541e-6
1.354e+1, 4.577e-6
1.356e+1, 4.602e-6
1.358e+1, 4.620e-6
1.360e+1, 4.632e-6
1.362e+1, 4.591e-6
1.364e+1, 4.594e-6
1.366e+1, 4.586e-6
1.368e+1, 4.553e-6
1.370e+1, 4.538e-6
1.372e+1, 4.491e-6
1.374e+1, 4.501e-6
1.376e+1, 4.524e-6
1.378e+1, 4.527e-6
1.380e+1, 4.582e-6
1.382e+1, 4.604e-6
1.384e+1, 4.601e-6
1.386e+1, 4.597e-6
1.388e+1, 4.574e-6
1.390e+1, 4.525e-6
1.392e+1, 4.514e-6
1.394e+1, 4.505e-6
1.396e+1, 4.500e-6
1.398e+1, 4.487e-6
1.400e+1, 4.484e-6
1.402e+1, 4.480e-6
1.404e+1, 4.478e-6
1.406e+1, 4.476e-6
1.408e+1, 4.474e-6
1.410e+1, 4.472e-6
1.412e+1, 4.464e-6
1.414e+1, 4.464e-6
1.416e+1, 4.466e-6
1.418e+1, 4.451e-6
1.420e+1, 4.438e-6
1.422e+1, 4.433e-6
1.424e+1, 4.411e-6
1.426e+1, 4.404e-6
1.428e+1, 4.451e-6
1.430e+1, 4.482e-6
1.432e+1, 4.649e-6
1.434e+1, 4.719e-6
1.436e+1, 4.852e-6
1.438e+1, 4.836e-6
1.440e+1, 4.792e-6
1.442e+1, 4.785e-6
1.444e+1, 4.729e-6
1.446e+1, 4.692e-6
1.448e+1, 4.710e-6
1.450e+1, 4.705e-6
1.452e+1, 4.701e-6
1.454e+1, 4.603e-6
1.456e+1, 4.671e-6
1.458e+1, 4.713e-6
1.460e+1, 4.729e-6
1.462e+1, 4.722e-6
1.464e+1, 4.726e-6
1.466e+1, 4.754e-6
1.468e+1, 4.767e-6
1.470e+1, 4.691e-6
1.472e+1, 4.666e-6
1.474e+1, 4.645e-6
1.476e+1, 4.617e-6
1.478e+1, 4.612e-6
1.480e+1, 4.613e-6
1.482e+1, 4.597e-6
1.484e+1, 4.560e-6
1.486e+1, 4.566e-6
1.488e+1, 4.569e-6
1.490e+1, 4.564e-6
1.492e+1, 4.555e-6
1.494e+1, 4.553e-6
1.496e+1, 4.546e-6
1.498e+1, 4.538e-6
1.500e+1, 4.523e-6
1.502e+1, 4.518e-6
1.504e+1, 4.467e-6
1.506e+1, 4.456e-6
1.508e+1, 4.532e-6
1.510e+1, 4.732e-6
1.512e+1, 4.790e-6
1.514e+1, 4.770e-6
1.516e+1, 4.743e-6
1.518e+1, 4.693e-6
1.520e+1, 4.679e-6
1.522e+1, 4.675e-6
1.524e+1, 4.681e-6
1.526e+1, 4.682e-6
1.528e+1, 4.682e-6
1.530e+1, 4.667e-6
1.532e+1, 4.588e-6
1.534e+1, 4.658e-6
1.536e+1, 4.673e-6
1.538e+1, 4.682e-6
1.540e+1, 4.702e-6
1.542e+1, 4.694e-6
1.544e+1, 4.668e-6
1.546e+1, 4.655e-6
1.548e+1, 4.648e-6
1.550e+1, 4.639e-6
1.552e+1, 4.632e-6
1.554e+1, 4.626e-6
1.556e+1, 4.627e-6
1.558e+1, 4.614e-6
1.560e+1, 4.592e-6
1.562e+1, 4.568e-6
1.564e+1, 4.568e-6
1.566e+1, 4.570e-6
1.568e+1, 4.555e-6
1.570e+1, 4.537e-6
1.572e+1, 4.529e-6
1.574e+1, 4.527e-6
1.576e+1, 4.516e-6
1.578e+1, 4.504e-6
1.580e+1, 4.481e-6
1.582e+1, 4.469e-6
1.584e+1, 4.466e-6
1.586e+1, 4.479e-6
1.588e+1, 4.491e-6
1.590e+1, 4.609e-6
1.592e+1, 4.726e-6
1.594e+1, 4.826e-6
1.596e+1, 4.865e-6
1.598e+1, 4.903e-6
1.600e+1, 4.874e-6
1.602e+1, 4.865e-6
1.604e+1, 4.798e-6
1.606e+1, 4.777e-6
1.608e+1, 4.789e-6
1.610e+1, 4.796e-6
1.612e+1, 4.787e-6
1.614e+1, 4.756e-6
1.616e+1, 4.815e-6
1.618e+1, 4.821e-6
1.620e+1, 4.806e-6
1.622e+1, 4.769e-6
1.624e+1, 4.770e-6
1.626e+1, 4.745e-6
1.628e+1, 4.703e-6
1.630e+1, 4.633e-6
1.632e+1, 4.606e-6
1.634e+1, 4.603e-6
1.636e+1, 4.603e-6
1.638e+1, 4.589e-6
1.640e+1, 4.558e-6
1.642e+1, 4.561e-6
1.644e+1, 4.558e-6
1.646e+1, 4.555e-6
1.648e+1, 4.545e-6
1.650e+1, 4.553e-6
1.652e+1, 4.558e-6
1.654e+1, 4.565e-6
1.656e+1, 4.560e-6
1.658e+1, 4.507e-6
1.660e+1, 4.474e-6
1.662e+1, 4.466e-6
1.664e+1, 4.480e-6
1.666e+1, 4.468e-6
1.668e+1, 4.458e-6
1.670e+1, 4.439e-6
1.672e+1, 4.459e-6
1.674e+1, 4.571e-6
1.676e+1, 4.751e-6
1.678e+1, 4.815e-6
1.680e+1, 4.877e-6
1.682e+1, 4.911e-6
1.684e+1, 4.913e-6
1.686e+1, 4.896e-6
1.688e+1, 4.888e-6
1.690e+1, 4.892e-6
1.692e+1, 4.892e-6
1.694e+1, 4.903e-6
1.696e+1, 4.872e-6
1.698e+1, 4.766e-6
1.700e+1, 4.786e-6
1.702e+1, 4.792e-6
1.704e+1, 4.783e-6
1.706e+1, 4.765e-6
1.708e+1, 4.728e-6
1.710e+1, 4.684e-6
1.712e+1, 4.613e-6
1.714e+1, 4.579e-6
1.716e+1, 4.583e-6
1.718e+1, 4.588e-6
1.720e+1, 4.598e-6
1.722e+1, 4.625e-6
1.724e+1, 4.630e-6
1.726e+1, 4.630e-6
1.728e+1, 4.639e-6
1.730e+1, 4.629e-6
1.732e+1, 4.576e-6
1.734e+1, 4.584e-6
1.736e+1, 4.625e-6
1.738e+1, 4.600e-6
1.740e+1, 4.511e-6
1.742e+1, 4.480e-6
1.744e+1, 4.479e-6
1.746e+1, 4.475e-6
1.748e+1, 4.471e-6
1.750e+1, 4.461e-6
1.752e+1, 4.448e-6
1.754e+1, 4.439e-6
1.756e+1, 4.426e-6
1.758e+1, 4.425e-6
1.760e+1, 4.478e-6
1.762e+1, 4.619e-6
1.764e+1, 4.705e-6
1.766e+1, 4.753e-6
1.768e+1, 4.762e-6
1.770e+1, 4.761e-6
1.772e+1, 4.768e-6
1.774e+1, 4.776e-6
1.776e+1, 4.801e-6
1.778e+1, 4.803e-6
1.780e+1, 4.804e-6
1.782e+1, 4.804e-6
1.784e+1, 4.772e-6
1.786e+1, 4.682e-6
1.788e+1, 4.706e-6
1.790e+1, 4.699e-6
1.792e+1, 4.705e-6
1.794e+1, 4.710e-6
1.796e+1, 4.683e-6
1.798e+1, 4.590e-6
1.800e+1, 4.528e-6
1.802e+1, 4.489e-6
1.804e+1, 4.502e-6
1.806e+1, 4.546e-6
1.808e+1, 4.575e-6
1.810e+1, 4.548e-6
1.812e+1, 4.537e-6
1.814e+1, 4.537e-6
1.816e+1, 4.531e-6
1.818e+1, 4.533e-6
1.820e+1, 4.530e-6
1.822e+1, 4.514e-6
1.824e+1, 4.503e-6
1.826e+1, 4.504e-6
1.828e+1, 4.506e-6
1.830e+1, 4.513e-6
1.832e+1, 4.548e-6
1.834e+1, 4.581e-6
1.836e+1, 4.584e-6
1.838e+1, 4.580e-6
1.840e+1, 4.497e-6
1.842e+1, 4.460e-6
