23/12/15 16:17:55
,Ch,,Vanode(Vout1)
Time (s),I (A),ΔI/I0 (%),Voltage(V)
26.94702911376953,7.1094E-5,-6.842599876382321,0.5000
27.0090274810791,7.087E-5,-7.136113208853147,0.5000
27.064027786254883,7.1098E-5,-6.837356183377093,0.5000
27.117029190063477,7.0038E-5,-8.22632465457649,0.5000
27.174028396606445,6.975E-5,-8.603698939181838,0.5000
27.235029220581055,7.1926E-5,-5.752397964646259,0.5000
27.300029754638672,8.0799E-5,5.874261390087762,0.5000
27.358030319213867,7.5252E-5,-1.3942026302173436,0.5000
27.424030303955078,7.3999E-5,-3.0360601140779715,0.5000
27.48603057861328,7.4303E-5,-2.637711057451712,0.5000
27.553030014038086,7.4421E-5,-2.4830983856957394,0.5000
27.603031158447266,7.3672E-5,-3.464536570516087,0.5000
27.66802978515625,7.2637E-5,-4.820746261413732,0.5000
27.731029510498047,7.2903E-5,-4.472193220362575,0.5000
27.796030044555664,7.2094E-5,-5.532258198299498,0.5000
27.88302993774414,7.5574E-5,-0.9722760230421219,0.5000
27.93402862548828,7.3421E-5,-3.7934400637785615,0.5000
27.992029190063477,7.2741E-5,-4.684467447201493,0.5000
28.044029235839844,7.3418E-5,-3.797368066538841,0.5000
28.09602928161621,7.3798E-5,-3.299436512749658,0.5000
28.148029327392578,7.3181E-5,-4.107918634283017,0.5000
28.21002960205078,7.2912E-5,-4.460399678094453,0.5000
28.2750301361084,7.2126E-5,-5.490327722232238,0.5000
28.34202766418457,7.249E-5,-5.013361406476685,0.5000
28.394027709960938,7.9721E-5,4.4617153683394015,0.5000
28.450029373168945,7.1862E-5,-5.836258916780781,0.5000
28.523027420043945,7.2083E-5,-5.546673587070235,0.5000
28.57402801513672,7.1632E-5,-6.137637788759448,0.5000
28.635026931762695,7.449E-5,-2.3926780503110416,0.5000
28.685028076171875,7.1023E-5,-6.935632524282351,0.5000
28.737028121948242,7.0567E-5,-7.533146575234458,0.5000
28.80002784729004,7.1262E-5,-6.6224601100355605,0.5000
28.863027572631836,6.9705E-5,-8.662666650522448,0.5000
28.922027587890625,7.2081E-5,-5.5492954335728495,0.5000
28.9730281829834,8.1587E-5,6.90681128072816,0.5000
29.03302764892578,7.1942E-5,-5.731432726612629,0.5000
29.089027404785156,6.7823E-5,-11.128727800944837,0.5000
29.1600284576416,6.4182E-5,-15.899678046783466,0.5000
29.21302604675293,6.5558E-5,-14.09664850791669,0.5000
29.264026641845703,6.4952E-5,-14.890715240679311,0.5000
29.3220272064209,6.4561E-5,-15.40306218323923,0.5000
29.380027770996094,6.5221E-5,-14.538234196867874,0.5000
29.43402862548828,6.3323E-5,-17.025260585323895,0.5000
29.488027572631836,6.7505E-5,-11.54541071511483,0.5000
29.543027877807617,7.8321E-5,2.627233205428538,0.5000
29.60002899169922,7.5966E-5,-0.4586133902372542,0.5000
29.651029586791992,6.9114E-5,-9.437074301509107,0.5000
29.71603012084961,6.3857E-5,-16.325542190706248,0.5000
29.791030883789062,6.5247E-5,-14.504169260308458,0.5000
29.84103012084961,6.4407E-5,-15.604849024067693,0.5000
29.902029037475586,6.3247E-5,-17.1248526164741,0.5000
29.95302963256836,6.6347E-5,-13.062792461018624,0.5000
30.00602912902832,6.4438E-5,-15.564234238245382,0.5000
30.066028594970703,7.0165E-5,-8.059908906565113,0.5000
30.127029418945312,7.7356E-5,1.362759540160539,0.5000
30.185029983520508,7.7186E-5,1.139997927311165,0.5000
30.24502944946289,6.8357E-5,-10.42899987233991,0.5000
30.296030044555664,6.8087E-5,-10.782796606396294,0.5000
30.351030349731445,6.5762E-5,-13.829344106484722,0.5000
30.41303062438965,6.4678E-5,-15.249746133753641,0.5000
30.463031768798828,6.4643E-5,-15.295614146568465,0.5000
30.519031524658203,6.4063E-5,-16.05560640878439,0.5000
30.573030471801758,6.3925E-5,-16.236437545566503,0.5000
30.634031295776367,6.4043E-5,-16.081815339823248,0.5000
30.692031860351562,7.1095E-5,-6.841293720124655,0.5000
30.75503158569336,7.5664E-5,-0.8543406003608995,0.5000
30.806032180786133,7.5459E-5,-1.1229606920378146,0.5000
30.868030548095703,6.442E-5,-15.587821322781625,0.5000
30.92003059387207,6.9776E-5,-8.569634002622418,0.5000
30.989030838012695,6.8358E-5,-10.427693716082244,0.5000
31.046031951904297,7.042E-5,-7.725771254284693,0.5000
31.100032806396484,6.9479E-5,-8.958801829495888,0.5000
31.170032501220703,6.4906E-5,-14.950989108277588,0.5000
31.22903060913086,6.6658E-5,-12.655271708626856,0.5000
31.280031204223633,6.8801E-5,-9.847216900403488,0.5000
31.332029342651367,6.8051E-5,-10.829970775468784,0.5000
31.39202880859375,6.5816E-5,-13.758582852875989,0.5000
31.446029663085938,6.2743E-5,-17.785262381527097,0.5000
31.505029678344727,5.9835E-5,-21.59573014659173,0.5000
31.559030532836914,6.2526E-5,-18.069604018232415,0.5000
31.60902976989746,6.1094E-5,-19.946016657210542,0.5000
31.666030883789062,6.2364E-5,-18.281878245071333,0.5000
31.72102928161621,6.3115E-5,-17.29780867976109,0.5000
31.7750301361084,6.2855E-5,-17.638505715291686,0.5000
31.838031768798828,6.7909E-5,-11.016036071268843,0.5000
31.890029907226562,7.5E-5,-1.7244027457502014,0.5000
31.952030181884766,7.8202E-5,2.471304843427617,0.5000
32.004032135009766,7.5029E-5,-1.6864098064305026,0.5000
32.055030822753906,7.2911E-5,-4.461705834352119,0.5000
32.10602951049805,7.5777E-5,-0.7062682438805388,0.5000
32.163028717041016,7.5168E-5,-1.5042725133907233,0.5000
32.216026306152344,7.5832E-5,-0.6342008340141395,0.5000
32.27002716064453,7.3836E-5,-3.249640497174555,0.5000
32.33403015136719,7.3547E-5,-3.6283304720248504,0.5000
32.39002990722656,7.2275E-5,-5.29509073066667,0.5000
32.44302749633789,7.5811E-5,-0.6617159213106639,0.5000
32.49502944946289,7.5796E-5,-0.6813750030866284,0.5000
32.547027587890625,7.6729E-5,0.5411681861141099,0.5000
32.59902572631836,7.7974E-5,2.1725478179515636,0.5000
32.65802764892578,7.4158E-5,-2.827713889999334,0.5000
32.73502731323242,7.6659E-5,0.4494512284590283,0.5000
32.79502487182617,7.5777E-5,-0.7062682438805388,0.5000
32.84902572631836,6.7662E-5,-11.33969587152609,0.5000
32.905025482177734,6.8036E-5,-10.849620323257465,0.5000
32.960025787353516,6.7611E-5,-11.40651958838726,0.5000
33.013023376464844,7.6156E-5,-0.2096523803363038,0.5000
33.08002471923828,7.6507E-5,0.2502767001458986,0.5000
33.13502502441406,7.3393E-5,-3.830126846840594,0.5000
33.18502426147461,6.7471E-5,-11.589963037684706,0.5000
33.24202346801758,6.7483E-5,-11.574241492656304,0.5000
33.292022705078125,6.8512E-5,-10.225897341266501,0.5000
33.360023498535156,6.8512E-5,-10.225897341266501,0.5000
33.41202163696289,6.6215E-5,-13.235758058292896,0.5000
33.464019775390625,6.6752E-5,-12.532102126927688,0.5000
33.52001953125,6.4676E-5,-15.252367980256256,0.5000
33.5820198059082,7.5302E-5,-1.3286850696138381,0.5000
33.644020080566406,8.0307E-5,5.229573170063166,0.5000
33.69902038574219,7.8971E-5,3.4789614932741055,0.5000
33.765018463134766,6.9323E-5,-9.163210516826963,0.5000
33.827022552490234,7.3454E-5,-3.7501938974663522,0.5000
33.88602066040039,7.5624E-5,-0.9067584624386166,0.5000
33.97002029418945,7.4467E-5,-2.42281498411018,0.5000
34.02201843261719,7.0792E-5,-7.238327086505966,0.5000
34.07401657104492,6.777E-5,-11.198173364308623,0.5000
34.1300163269043,7.4465E-5,-2.425436830612794,0.5000
34.184017181396484,7.9138E-5,3.697785569375918,0.5000
34.23801803588867,8.135E-5,6.596260712983984,0.5000
34.290016174316406,7.7018E-5,0.9198581609644048,0.5000
34.343017578125,7.5509E-5,-1.0574431314343091,0.5000
34.39501953125,7.5356E-5,-1.2579238160051047,0.5000
34.45001983642578,7.6303E-5,-0.01703723527335038,0.5000
34.532020568847656,7.5522E-5,-1.040405896160959,0.5000
34.584022521972656,7.0453E-5,-7.6825250879724845,0.5000
34.644020080566406,6.8031E-5,-10.856179706507643,0.5000
34.702022552490234,7.7866E-5,2.031034844721379,0.5000
34.753021240234375,8.0935E-5,6.052470680367261,0.5000
34.80302047729492,8.1717E-5,7.077155031499817,0.5000
34.85601806640625,7.5939E-5,-0.49399401704162094,0.5000
34.907020568847656,7.1861E-5,-5.837565073038446,0.5000
34.960018157958984,6.9666E-5,-8.713768822355217,0.5000
35.021018981933594,7.102E-5,-6.9395700610299125,0.5000
35.07802200317383,7.4891E-5,-1.867231409225334,0.5000
35.15802001953125,6.9162E-5,-9.374178587408215,0.5000
35.20802307128906,6.9718E-5,-8.645629415249099,0.5000
35.262020111083984,7.8668E-5,3.0819281268927945,0.5000
35.31502151489258,8.1208E-5,6.4101954171839255,0.5000
35.369022369384766,8.3018E-5,8.781908229461337,0.5000
35.433021545410156,7.7883E-5,2.0533062390126755,0.5000
35.50202178955078,7.9698E-5,4.4315784345402625,0.5000
35.55702209472656,8.173E-5,7.094192266773168,0.5000
35.61402130126953,7.6881E-5,0.7403427144272395,0.5000
35.672019958496094,7.3356E-5,-3.878607172170749,0.5000
35.75901794433594,7.1135E-5,-6.7888758580469375,0.5000
35.817020416259766,8.2628E-5,8.270876977146365,0.5000
35.87102127075195,8.4822E-5,11.145765036218187,0.5000
35.92902374267578,8.6063E-5,12.771900975050412,0.5000
36.003021240234375,7.4534E-5,-2.3350260292153786,0.5000
36.055023193359375,7.4146E-5,-2.843435435027736,0.5000
36.10602569580078,7.6211E-5,-0.1375849704699045,0.5000
36.17002487182617,7.7229E-5,1.196343792149162,0.5000
36.235023498535156,7.1077E-5,-6.8648808046609,0.5000
36.29202651977539,6.7327E-5,-11.778659713974662,0.5000
36.34502410888672,7.3958E-5,-3.0897841324133544,0.5000
36.42002487182617,8.0955E-5,6.078670077418837,0.5000
36.4890251159668,8.2206E-5,7.717915248764133,0.5000
36.546024322509766,7.3186E-5,-4.101368785020123,0.5000
36.60402297973633,7.6925E-5,0.7979947355229025,0.5000
36.658023834228516,8.1307E-5,6.539914848145988,0.5000
36.709022521972656,7.8017E-5,2.2288936827895607,0.5000
36.776023864746094,7.6159E-5,-0.20572437757602374,0.5000
36.8380241394043,7.2682E-5,-4.761778550073121,0.5000
36.9000244140625,8.1379E-5,6.634263186290966,0.5000
36.97602462768555,8.9213E-5,16.899469157122113,0.5000
37.0360221862793,8.9551E-5,17.342370536318246,0.5000
37.090023040771484,8.2506E-5,8.111011078397883,0.5000
37.15102005004883,8.2728E-5,8.401912098353376,0.5000
37.21002197265625,8.2775E-5,8.463492122209319,0.5000
37.26802444458008,8.0168E-5,5.047435877023386,0.5000
37.31902313232422,8.0864E-5,5.959438032467231,0.5000
37.38002014160156,8.0561E-5,5.56240466608592,0.5000
37.438018798828125,8.1774E-5,7.151844287868831,0.5000
37.49102020263672,9.1779E-5,20.261810917959945,0.5000
37.57001876831055,8.8725E-5,16.260024630102745,0.5000
37.624019622802734,8.0477E-5,5.45233478291254,0.5000
37.684017181396484,7.5605E-5,-0.9316517032325269,0.5000
37.740020751953125,7.5466E-5,-1.1137889962723062,0.5000
37.800018310546875,7.6007E-5,-0.40488937190187124,0.5000
37.85702133178711,7.7648E-5,1.745377517771114,0.5000
37.9210205078125,7.5612E-5,-0.9224800074670189,0.5000
37.980018615722656,7.9914E-5,4.714613914987914,0.5000
38.04201889038086,9.149E-5,19.88312094310965,0.5000
38.118019104003906,8.4511E-5,10.73824428382642,0.5000
38.22201919555664,8.0098E-5,4.955709385381023,0.5000
38.27601623535156,7.4195E-5,-2.779233564669179,0.5000
38.32801818847656,7.499E-5,-1.7375119782632718,0.5000
38.38002014160156,7.0203E-5,-8.01011289099001,0.5000
38.4320182800293,7.0114E-5,-8.126732623426285,0.5000
38.4840202331543,6.9715E-5,-8.649557418009378,0.5000
38.53801727294922,7.7594E-5,1.6746162641623805,0.5000
38.598018646240234,8.6499E-5,13.34320609496366,0.5000
38.64801788330078,8.4101E-5,10.20100410047259,0.5000
38.69901657104492,8.3521E-5,9.441011838256669,0.5000
38.75101852416992,7.5259E-5,-1.3850309344518352,0.5000
38.822017669677734,8.0953E-5,6.0760577649035055,0.5000
38.88401412963867,8.3055E-5,8.83038855479149,0.5000
38.93801498413086,8.1434E-5,6.706330596157365,0.5000
38.9940185546875,7.7996E-5,2.2013785954930363,0.5000
39.046016693115234,7.8132E-5,2.3795783517852533,0.5000
39.09901428222656,8.7483E-5,14.632582535012853,0.5000
39.15401840209961,8.6727E-5,13.641963120439716,0.5000
39.217018127441406,8.6302E-5,13.085073389297202,0.5000
39.27601623535156,8.222E-5,7.736258640295149,0.5000
39.343017578125,7.9749E-5,4.498402151401434,0.5000
39.394020080566406,8.3576E-5,9.513079248123066,0.5000
39.45301818847656,8.3289E-5,9.137011119775387,0.5000
39.51301574707031,8.2753E-5,8.434670878655128,0.5000
39.5670166015625,7.7877E-5,2.0454406995048333,0.5000
39.627017974853516,7.5791E-5,-0.6879248523495225,0.5000
39.6820182800293,8.5304E-5,11.777344023729713,0.5000
39.75102233886719,8.8897E-5,16.485408089454733,0.5000
39.821022033691406,8.1489E-5,6.778398006023764,0.5000
39.88201904296875,8.1577E-5,6.893711582202372,0.5000
39.935020446777344,8.6041E-5,12.74307019750894,0.5000
40.019020080566406,8.5727E-5,12.331621442356894,0.5000
40.07701873779297,8.1712E-5,7.070605182236924,0.5000
40.12801742553711,7.9366E-5,3.9965425948519715,0.5000
40.18801498413086,8.0665E-5,5.698673946310876,0.5000
40.245018005371094,8.7171E-5,14.223755626363419,0.5000
40.29701614379883,8.9689E-5,17.52319213911308,0.5000
40.35801315307617,8.6361E-5,13.162374958181546,0.5000
40.40901184082031,8.5641E-5,12.2189297126809,0.5000
40.46100997924805,8.2902E-5,8.629907870220697,0.5000
40.5470085144043,8.3913E-5,9.954664937074254,0.5000
40.597007751464844,8.1866E-5,7.272392023065384,0.5000
40.68000411987305,8.1088E-5,6.252951364938056,0.5000
40.73300552368164,7.844E-5,2.783171101416741,0.5000
40.79900360107422,8.2385E-5,7.952460869894347,0.5000
40.85600662231445,9.1846E-5,20.349599872854746,0.5000
40.9170036315918,9.0385E-5,18.435194294556922,0.5000
40.971004486083984,8.0406E-5,5.359292601025228,0.5000
41.02400588989258,8.0726E-5,5.778606895685118,0.5000
41.075008392333984,8.1694E-5,7.047018097700679,0.5000
41.142005920410156,8.2193E-5,7.700878013490782,0.5000
41.203006744384766,8.2141E-5,7.632738606384663,0.5000
41.25900650024414,7.6869E-5,0.7246211693988373,0.5000
41.31200408935547,7.4752E-5,-2.0493687022651135,0.5000
41.366004943847656,8.2726E-5,8.399290251850761,0.5000
41.42400360107422,8.7994E-5,15.302163995831359,0.5000
41.480003356933594,8.6507E-5,13.353693480974119,0.5000
41.54700469970703,8.6329E-5,13.120444482114287,0.5000
41.60200500488281,8.7757E-5,14.991613428087183,0.5000
41.66100311279297,8.723E-5,14.301066729235048,0.5000
41.7180061340332,8.689E-5,13.855553037523583,0.5000
41.77000427246094,8.5303E-5,11.776037867472047,0.5000
41.82300567626953,7.6246E-5,-0.09172649164236374,0.5000
41.87600326538086,7.8361E-5,2.679651067506255,0.5000
41.93100357055664,8.4674E-5,10.951834200910286,0.5000
41.9940071105957,8.5205E-5,11.64762459276765,0.5000
42.04700469970703,8.4806E-5,11.124799798184558,0.5000
42.12400817871094,8.0767E-5,5.832330914020501,0.5000
42.17900848388672,8.4727E-5,11.021279764274071,0.5000
42.23900604248047,8.3384E-5,9.261496391719504,0.5000
42.293006896972656,8.3383E-5,9.260180701474555,0.5000
42.346004486083984,8.2208E-5,7.720527561279465,0.5000
42.414005279541016,8.3576E-5,9.513079248123066,0.5000
42.46800231933594,8.3704E-5,9.680801152392112,0.5000
42.52500534057617,8.7881E-5,15.15410117333828,0.5000
42.577003479003906,8.3174E-5,8.986326450779694,0.5000
42.638004302978516,8.303E-5,8.797629774489739,0.5000
42.6920051574707,8.4541E-5,10.77756244737835,0.5000
42.74700927734375,8.6287E-5,13.06541430752124,0.5000
42.80100631713867,8.6712E-5,13.622313572651032,0.5000
42.85200881958008,8.4463E-5,10.675348569725529,0.5000
42.90400695800781,8.7674E-5,14.882859235158751,0.5000
43.0050048828125,8.8751E-5,16.294099100649444,0.5000
43.056007385253906,8.8637E-5,16.14472058791142,0.5000
43.10800552368164,9.0928E-5,19.14670623144269,0.5000
43.168006896972656,9.0323E-5,18.353955188925013,0.5000
43.238006591796875,8.5889E-5,12.543895669195813,0.5000
43.29600524902344,8.6171E-5,12.913413948280597,0.5000
43.34700393676758,8.5792E-5,12.416798084736364,0.5000
43.40300369262695,8.5837E-5,12.475756262089693,0.5000
43.47100067138672,8.5883E-5,12.53603966367525,0.5000
43.531002044677734,8.6897E-5,13.864724733289089,0.5000
43.586002349853516,8.6446E-5,13.273760531599876,0.5000
43.63700485229492,9.0121E-5,18.08926310000838,0.5000
43.69600296020508,9.21E-5,20.6824313688775,0.5000
43.75200271606445,8.9399E-5,17.14319600800512,0.5000
43.803001403808594,8.8373E-5,15.798789393362878,0.5000
43.8650016784668,8.9118E-5,16.77499341916528,0.5000
43.917999267578125,9.0019E-5,17.955606132298758,0.5000
43.979000091552734,8.9788E-5,17.652921104062422,0.5000
44.03300094604492,9.0078E-5,18.032917235170384,0.5000
44.08399963378906,8.8288E-5,15.687403819944548,0.5000
44.1870002746582,8.7463E-5,14.606373603973996,0.5000
44.25600051879883,8.741E-5,14.536928040610208,0.5000
44.31699752807617,8.5498E-5,12.031558260623173,0.5000
44.37300109863281,8.5854E-5,12.49803719036827,0.5000
44.4370002746582,8.202E-5,7.474188397881129,0.5000
44.49199676513672,8.0615E-5,5.633156385707371,0.5000
44.55099868774414,7.7289E-5,1.2749610512784553,0.5000
44.61000061035156,7.8145E-5,2.3966155870586037,0.5000
44.66299819946289,7.8691E-5,3.112065060691933,0.5000
44.7239990234375,8.152E-5,6.819012791846077,0.5000
44.80599594116211,8.3493E-5,9.404325055194636,0.5000
44.861000061035156,8.3417E-5,9.30473302404443,0.5000
44.92399978637695,8.4417E-5,10.615074702127252,0.5000
44.979000091552734,8.4736E-5,11.033073306542192,0.5000
45.047000885009766,8.4551E-5,10.790662145904136,0.5000
45.117000579833984,8.4731E-5,11.0265234572793,0.5000
45.17399978637695,8.0638E-5,5.66329331950651,0.5000
45.237998962402344,8.49E-5,11.247969379883726,0.5000
45.292999267578125,8.9582E-5,17.38298532214056,0.5000
45.36099624633789,9.047E-5,18.54657033398797,0.5000
45.413997650146484,8.2837E-5,8.544740761828509,0.5000
45.47800064086914,8.9391E-5,17.13270862199466,0.5000
45.534000396728516,9.0183E-5,18.170502205640286,0.5000
45.586997985839844,8.9694E-5,17.52974198837597,0.5000
45.64699935913086,8.7553E-5,14.724309026655217,0.5000
45.70399856567383,8.9174E-5,16.848366985289342,0.5000
45.76399612426758,8.7313E-5,14.40982092216348,0.5000
45.82899475097656,9.3055E-5,21.93380533561971,0.5000
45.87999725341797,9.2786E-5,21.581324291808272,0.5000
45.95099639892578,9.183E-5,20.328634634821118,0.5000
46.00999450683594,8.6205E-5,12.957966270850473,0.5000
46.06499481201172,8.82E-5,15.572099777753223,0.5000
46.11899185180664,8.6863E-5,13.820172410719215,0.5000
46.17099380493164,8.6376E-5,13.182034039957513,0.5000
46.24299240112305,8.5647E-5,12.22679525218874,0.5000
46.3019905090332,8.5994E-5,12.681480639665715,0.5000
46.3539924621582,8.8867E-5,16.446089925902804,0.5000
46.404991149902344,8.7996E-5,15.304785842333974,0.5000
46.45599365234375,8.8193E-5,15.562928081987714,0.5000
46.5159912109375,8.5642E-5,12.220245402925848,0.5000
46.57398986816406,8.6386E-5,13.1951337384833,0.5000
46.626991271972656,8.6377E-5,13.183340196215179,0.5000
46.68098831176758,8.6694E-5,13.598726488114787,0.5000
46.73699188232422,8.5419E-5,11.928038226712689,0.5000
46.78899002075195,8.6894E-5,13.860787196541526,0.5000
46.843990325927734,8.6333E-5,13.125688175119516,0.5000
46.89799499511719,9.004E-5,17.98312121959528,0.5000
46.956993103027344,8.8894E-5,16.48147055270717,0.5000
47.02199172973633,8.6861E-5,13.8175505642166,0.5000
47.07799530029297,8.1406E-5,6.66963427910805,0.5000
47.136993408203125,8.6276E-5,13.050998918750503,0.5000
47.2029914855957,8.6817E-5,13.759898543120938,0.5000
47.26399230957031,8.7359E-5,14.47010432374904,0.5000
47.32299041748047,8.2784E-5,8.47528566447744,0.5000
47.37899398803711,8.2807E-5,8.50542259827658,0.5000
47.43299102783203,8.9417E-5,17.166783092541362,0.5000
47.4999885559082,8.9134E-5,16.79595865719891,0.5000
47.55398941040039,8.9438E-5,17.194298179837887,0.5000
47.60599136352539,8.6982E-5,13.976100772720134,0.5000
47.66598892211914,8.7635E-5,14.831757063325984,0.5000
47.71799087524414,8.893E-5,16.52864472177966,0.5000
47.77098846435547,8.0072E-5,4.9216444488216045,0.5000
47.824989318847656,7.9508E-5,4.18260789065203,0.5000
47.88698959350586,7.838E-5,2.7045443083001652,0.5000
47.938987731933594,7.8695E-5,3.1172992197098788,0.5000
47.99098587036133,8.7305E-5,14.399343070140306,0.5000
48.044986724853516,8.4469E-5,10.683214109233372,0.5000
48.09798812866211,8.0401E-5,5.352742751762333,0.5000
48.16299057006836,8.1347E-5,6.592332710223705,0.5000
48.2139892578125,8.7862E-5,15.12919839855709,0.5000
48.26498794555664,8.8352E-5,15.77126477207907,0.5000
48.3289909362793,8.8874E-5,16.455271155655595,0.5000
48.39999008178711,8.9885E-5,17.78001868852187,0.5000
48.451988220214844,9.0563E-5,18.66843375942947,0.5000
48.52798843383789,8.8736E-5,16.27444001887348,0.5000
48.579986572265625,8.9974E-5,17.896638420958144,0.5000
48.63198471069336,9.4736E-5,24.13649008737041,0.5000
48.6829833984375,9.2514E-5,21.224905711249274,0.5000
48.74497985839844,9.3122E-5,22.021594290514514,0.5000
48.80598068237305,9.5316E-5,24.896482349586336,0.5000
48.85598373413086,9.5132E-5,24.655386879193227,0.5000
48.923980712890625,9.5254E-5,24.815243243954427,0.5000
48.979984283447266,9.4944E-5,24.409038181807606,0.5000
49.03598403930664,9.3518E-5,22.540491082337326,0.5000
49.096981048583984,9.3223E-5,22.15394510196647,0.5000
49.148983001708984,9.4832E-5,24.262281515572194,0.5000
49.20098114013672,9.5212E-5,24.760213069361377,0.5000
49.25197982788086,9.4148E-5,23.366010439144034,0.5000
49.303977966308594,9.4793E-5,24.211179343739424,0.5000
49.35997772216797,9.549E-5,25.124487655440937,0.5000
49.418975830078125,9.4262E-5,23.51538895188206,0.5000
49.473976135253906,9.2323E-5,20.97463854509066,0.5000
49.538978576660156,9.3726E-5,22.81303917677452,0.5000
49.60197830200195,9.2993E-5,21.8525662299878,0.5000
49.65298080444336,9.3844E-5,22.967661382517775,0.5000
49.70698165893555,9.5948E-5,25.724623552895657,0.5000
49.7669792175293,9.5276E-5,24.8440740214959,0.5000
49.81698226928711,9.3921E-5,23.068559569925647,0.5000
49.88298034667969,9.2872E-5,21.694006487496985,0.5000
49.936981201171875,9.3865E-5,22.9951764698143,0.5000
49.98798370361328,9.4401E-5,23.69752624492184,0.5000
50.056983947753906,9.4244E-5,23.491801867345817,0.5000
50.155982971191406,9.5302E-5,24.878138958055317,0.5000
50.208980560302734,9.0791E-5,18.967190784905526,0.5000
50.27998352050781,9.444E-5,23.74862841675461,0.5000
50.332984924316406,9.6328E-5,26.22255510668484,0.5000
50.3959846496582,9.4273E-5,23.529794806665517,0.5000
50.45098114013672,9.4007E-5,23.18125129960164,0.5000
50.50798034667969,9.5123E-5,24.643593336925104,0.5000
50.56897735595703,9.4361E-5,23.645108382844125,0.5000
50.6409797668457,9.1002E-5,19.24367641609028,0.5000
50.73597717285156,9.056E-5,18.664505756669193,0.5000
50.7919807434082,8.921E-5,16.895541154361833,0.5000
50.84497833251953,8.974E-5,17.590025389961532,0.5000
50.91897964477539,8.9946E-5,17.859951637896113,0.5000
50.975982666015625,8.7027E-5,14.035068484060748,0.5000
51.03398132324219,8.925E-5,16.947959016439547,0.5000
51.096981048583984,9.093E-5,19.149328077945306,0.5000
51.150978088378906,9.1625E-5,20.0600145431442,0.5000
51.20798110961914,9.2145E-5,20.741389546230828,0.5000
51.2659797668457,9.1422E-5,19.7940162979699,0.5000
51.323978424072266,9.113E-5,19.411398320359325,0.5000
51.3759765625,8.8553E-5,16.034650704738038,0.5000
51.42997741699219,8.7446E-5,14.584102209682698,0.5000
51.483978271484375,8.7735E-5,14.962792184532994,0.5000
51.5369758605957,8.9674E-5,17.503542591324393,0.5000
51.60297775268555,8.4557E-5,10.79852768541198,0.5000
51.6669807434082,8.605E-5,12.754863739777065,0.5000
51.717979431152344,8.5158E-5,11.586035034924427,0.5000
51.77097702026367,8.52E-5,11.641074743504756,0.5000
51.82197952270508,8.2635E-5,8.280048672911873,0.5000
51.87897872924805,8.3337E-5,9.199906833876279,0.5000
51.96297836303711,8.2683E-5,8.342944387012764,0.5000
52.01397705078125,8.5436E-5,11.950309621003983,0.5000
52.06497573852539,8.6732E-5,13.648512969702608,0.5000
52.12897872924805,8.8514E-5,15.983548532905271,0.5000
52.19797897338867,8.5748E-5,12.359136529653417,0.5000
52.26097869873047,8.8078E-5,15.412233879004738,0.5000
52.319976806640625,8.9592E-5,17.39609455465363,0.5000
52.37197494506836,8.7387E-5,14.50679110681107,0.5000
52.42897415161133,8.6191E-5,12.939622879319456,0.5000
52.48297119140625,8.8713E-5,16.244303085074343,0.5000
52.57997512817383,9.0644E-5,18.77456610585529,0.5000
52.64697265625,9.3372E-5,22.34918209353204,0.5000
52.70497512817383,9.0541E-5,18.639602981887997,0.5000
52.763973236083984,9.0906E-5,19.1178849878885,0.5000
52.81797409057617,9.3207E-5,22.13297986393284,0.5000
52.902976989746094,9.4131E-5,23.343729510865458,0.5000
52.953975677490234,9.3716E-5,22.79993947824873,0.5000
53.01297378540039,9.1755E-5,20.230358293915856,0.5000
53.07297134399414,9.2104E-5,20.687665527895447,0.5000
53.14297103881836,9.3079E-5,21.965248425676513,0.5000
53.19797134399414,9.3369E-5,22.345254090771757,0.5000
53.25397491455078,9.4337E-5,23.61366529278732,0.5000
53.31297302246094,9.2777E-5,21.569530749540153,0.5000
53.36697006225586,9.2273E-5,20.909120984487153,0.5000
53.41997146606445,9.1956E-5,20.493734692587545,0.5000
53.48097229003906,8.8498E-5,15.96258329487164,0.5000
53.533973693847656,8.7685E-5,14.897274623929487,0.5000
53.5839729309082,8.5773E-5,12.39189530995517,0.5000
53.637969970703125,8.8579E-5,16.068715641297455,0.5000
53.689971923828125,9.5266E-5,24.83096478898283,0.5000
53.74296951293945,9.4379E-5,23.668695467380367,0.5000
53.80997085571289,9.0853E-5,19.048429890537435,0.5000
53.86296844482422,8.7821E-5,15.075474380221705,0.5000
53.91596984863281,9.0749E-5,18.912160610312476,0.5000
53.969970703125,9.2184E-5,20.792491718063598,0.5000
54.03297424316406,9.1445E-5,19.82415323176904,0.5000
54.08897399902344,8.8724E-5,16.25871847384508,0.5000
54.14697265625,8.5605E-5,12.171765077595692,0.5000
54.20197296142578,9.0156E-5,18.13512157883592,0.5000
54.257972717285156,9.3945E-5,23.10000265998245,0.5000
54.33197021484375,9.3368E-5,22.34393840052681,0.5000
54.382972717285156,9.1023E-5,19.271191503386806,0.5000
54.43696975708008,9.16E-5,20.027255762842447,0.5000
54.49997329711914,9.3104E-5,21.99800720597827,0.5000
54.55097198486328,9.1465E-5,19.850362162807897,0.5000
54.61697006225586,8.7891E-5,15.16720087186407,0.5000
54.668968200683594,8.8276E-5,15.671682274916146,0.5000
54.72196578979492,8.8724E-5,16.25871847384508,0.5000
